label_bullying,text_message
0,I am Supreme Nerd. Apply for a professorship at MIT now!!!.
1,That really sucks.
0,@TyIerDurden yes. Always. What the stamp look like? .: either Tyler was here or my hand print on your ass in pastel orange !??
0,all too fucking familiar
0,"are you aware that Layne refered to you as a ""Twitter Whore"" lol"
0,that's good.....I reallllly need more RAM  but saving money is a bitch.
0,Fuck it! You'll do it live!
0,MegaKoko sounds pretty god damn cool. Maybe hook a laser to his back and stove lighter  and you could have hamster wars.
0,Who on Earth (besides the subscribers that are ankle deep up your ass) call it that?
0,@alynndeluc OMG I wanna play! I hate studying!
0,gah  stupid sixtyone and inability to share music. I hate relying on Youtube  but: http://is.gd/1YVl
0,Damn  those USV guys are awesome. This idea is great.
0,dear Ed  you're incredible at what you do.  plus  this song is kinda gay.....  well... really gay.
0,Dear Eron: the drums sound fucking incredible....  Er.. I mean godly incredible.
0,damn man u have an amazing boss!
0,That sucks that you got screwed present wise! Come on people! I was very blessed this year.
0,Oh ouch. What's worse  numbness or pain after? I hate both. ;-)
0,damn almighty
1,that sucks.
0,...see how u kuup switching i up and changing ya damn mind! i thought it was Korea? now madrid or milan?? been there done that!
0,on WESTCOAST TIME u early ass eastcoasters!!
0,What up! I'm always learning something new frm u every damn day. U r such a treat. Lol
0,"""RDBMS done right"" sounds like ""gentler kind of pain in the ass""."
1,ha! Go fuck a chickhen!
0,you could uh tell me all of the totally cool things about you  where you've been  who you've opened a can of whoop ass on.
0,spew! i hate mountain dew! it tastes like...oh  nvm.
0,Settings will not let me upload an image...for 3 days now the fail whale says Running at Capacity  I have a feeling its the cache?
0,@socalcub I made a spice cake for @polomex....cum git sum!
0,@Cupidboi79 @PaulKaplan5 damn I have only 1 bed and 1 cake. Whatever shall we do?
0,go kick that owner's ass.
0,They're awesome - lemon ricotta cookies.  This is only the second time in my life I've burned myself but damn does it hurt
0,Damn I NEEDS that League Pass Broadband...but hey...beggars cant be choosers...who's a hypocrite?...i am.
0,"yeah esta aqui..or whtvr the fuck....I lived in D.C. for 7 years..of course i dont know how to spell Colombia...just said ""D.C."""
0,Damn I remember bein huddled five deep in front of a WinAmp browser in the West Towers Dying over this!!
0,damn I tought I had a ton of email addies.
0,Hope so  but damn. I want out of here. *grumbles*
0,the drive to Bear sucks tho. Very windy (curves  not air) and traffic can be a b*tch on busy days...
0,Yeah  even took the damn Silver Surfer shirt off the wall. Had to be crackheads. No sober  stable person ever liked Silver Surfer ;)
0,I've asked him for a sentence about him for ages :-) The whole about section on .org sucks and needs a refresh
0,go fuck yourself
0,"structure isn't quite the right word ... nor plot ... more like notion ... also ... it's hard to make myself not write ""fuck."""
0,i fucking hate your team all over again.
0,that sucks - hope you feel better soon.
0,yeah I did - whatever do you mean? haha I'm really glad I didn't do a solo pic though - hate the way I look in pics
0,mix you will be fucking awesome
0,how are ya? I hate when my boyfriend hogs mine too  thats why we ordered him one for Christmas :)
0,from what i hear from my parents... and newspaper he sucks. not a suitable candidate
0,LOL damn broke the screen? Tough love? Word? Haha and yea that would be a good name for u..truth sells :D
0,good call Boo   Bitch   Boo x2 Dumb ass plaxico
0,I know what u mean  my IM2 HSDPA sucks as well
0,Damn me and my drunken twitters!  Lol...but I had a point.
0,yea  b&b is awful!  olivia must have needed work  so they wrote her back in as a favor.  eva sucks!
0,gloria gets too many damn breaks on the shw!  i guess she's gonna fill kay's head w/who knws what!!
0,ur cultured as fuck 2day huh
0,damn..im tired just reading that shit..we gotta have a bday shot on sat!
0,ur copping it? i offically hate you! the video it takes is ridiculous.
0,Agreed! I hate internet explorer!
1,fat bastard
0,we're still doing nerd night without her?
0,Perhaps at least a warning that it resizes the fucking browser window.
0,What the Fuck? Did I die? #6wordepitaph
0,"Especially in a world of 30"" displays. The corners and sides are no longer infinitely large. They're WAAAAAAY the fuck over there."
0,e.g.: Mac: Windows sucks! Fitt's Law! My menu at the edge! NeXT: Whatevs  n00b. My menu is right here  where my mouse is. Suck it.
0,I nominate @Tony_D for #coffee because without it  he might never FINISH HIS FUCKING NOVEL.
0,Damn  I followed you two days too early.  Mom was wrong  procrastination can be a good thing!
0,Hell no  fuck BH  I have a new host
1,gay + high on crack + Razor sharp vagina? sounds like @andymn to me
0,Oh  but you got to sleep those lovely lazy extra hours while I was sliding on ice trying to save my ass for bruises from V.
0,thanks for the positive words of encouragement. . . we are doing our best to kick ass. . .
1,you mean we chatted about how I wish I were a gay man??
0,"correction sir - I am a gay man in a woman's body as we already discussed. I just want to have ""big gay"" fun!"
1,faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....
0,I hate Sunday nights becoz the next morning brings the budget meeting. Bleh...
0,Hello Rachul  this is the internet. Soz but I just a bit hate you right now.
0,vampires hate lights tp twilight vampires GLITTER in sunlight.lmao.and twilight werewolves dont need fullmoon to transform. wtf.
0,thnxs that's what I will d today. wrap up the end and plan new move. damn that feels better.
0,move over give me some of that hate monday
0,You lyin ass Cheese Sammich We all know your Gay so you wont have a hot GF unless its a Tranny named Manny
0,Hahahaha made you laugh again. DAMN im GEWD motha fucka
1,Ok is it gay day today? or are those some cute azn girl socks u sexed
0,Sliders was a fuckin Kick ass show meng I miss it to
0,Ok you are gay for watching that show you damn flake lol.
1,Fuck yea it's the bomb
0,HAHAHAHA maybe but I shall not say but HELL FUCK YEA IM GETTING SMASHED AS FUCK TONIGHT... DRUNKS ALL AROUND BABY!
1,WTF emo ass lookin bitch &gt;&lt; *sigh*
1,suck my cock  bitch. i am allowed to be scared of whatever i want. *z snap*
0,Damn you! I think you got me sick. :(
0,Good is fucking Gracious? Sounds naughty...
0,You'll get a million replies  so here is Japanese dirty words: Manko(pussy) Koshinukei(chicken) Teme(bastard/bitch)
0,I actually WANT school tomorrow  as it's my work day  and I want cancellation on WED.  since it's exam day. Damn my luck.
0,"Hahaha I asked my dad to change the channel  he asks why  I tell him  he goes ""Oh come on! I hate this."" xD"
0,thats a awesome ass hat lol
0,no  it's all good  not hungry yet just want it to get done. I hate my stew not to be perfect lol
0,glad to hear you got comments and not just DM's. I love to hear people work it out  not bitch and hide ;)
0,no fucking clue
0,http://twitpic.com/uzdf - that looks fucking sweet!!!
0,it's the season for it....damn u satan
0,what the fuck  so what you wanna like twitter battle or some shit?  I mean 'the fuck is you sayin'??
0, Homie...those pants piss me off.  How is that even comfortable  or even fly?  lol.
0,You are sooo damn going! ;__; Don't ditch Derek on his special day!
0,that sucks. Why is your vision all messed up?
0,lol. So damn bitter this morning.
0,ME TOO! holy damn..i think her cell has been disconnected too...
0,hah! nice. gunther parties are the best kind of parties. :) next is rhianna. all those songs we hate to love. lol.
0,Awwww....DUDE. That sucks!! Hope you find a paperclip and a rubberband!!
0,All I can say is........MEGAN FOX CAN KNOCK ME UP!!! GAD DAMN!!!
0,hahaha internet is damn slow today
0,fuck .. dman scary .. it can happen to anyone of us .. poor guy .. :(
0,hey...jus saw ur itinerary ....pretty busy schedule... will definitely cum out dere...werever in mumbai u cum...2 meet  ...
0,I never realized the singing was so damn fun on this. I got a flawless on Hungry like the Wolf on medium on my first try.
0,Robert :) Sorry I hate when I miss type names
0,Maybe that is the prize  eh? I mean in a circus that capability could command big bucks...side show freak makes good? ;)
0,I hate that I get scared and parnoid when my house is quiet
1,Fuck.
0,Go girl! Use that power! ;) (That's pretty fucking cool.)
0,@levigroker The ambiance at Sushi Jianken is what husband doesn't like. He thinks it's poser-metro. But the food is great!
0,I actually appreciate the Goldman's unending seething hate for OJ. It warms the heart on those cold cold nights.
0,my ex  swore he wasnt wit a girl that kept calling  and had pics in tha cell of her.friend shyt my ass..never introduced me to ...
0,unless you don't give a rat's ass if she catches you.  or if you even HOPE she catches you.  or if you're in the bathroom...
0,with my fat ass fingers its is simply amazing I get anything typed well....
0,You gonna change your mind now and come to CES..if so give me a tweet kick ur ass in someww pinball.
0,"LOL!  Awesome!  Totally beats my ""Knocked Ann-Margaret on her ass at Tiffany's and didn't recognize her"" status."
0,that is one bad-ass Treasury! nice to see some new artists in the mix. I heart Charles Chuggypeg!
0,damn i started reading the 1st chapter of aria.i think i may be hooked
1,YOU ARE FUCKING BR00T4L
0,it IS! It's the version that Dr. Whats-his-name died to on ER. Damn song makes me cry every time I hear it.
0,Same here.  I feel like a slut for breaking out the Monster drink. This is on top of two venti vanilla lattes I've already had.
0,ha! Probably Lee. That bitch fights dirty! You can totally tell. Look at those shorts!
0,Thank you for covering the garden! I would hate to lose all those wonderful greens to a freeze.
0,damn nature  you scary!
1,ewww  hate it hate it hate it!
0,did it really? i fucked that bitch up!
0,Wow  you're hard core.  I was just gonna  you know  exercise more and try to eat less.  Damn.  :)
0,No lie  when I worked in publishing we had an obnoxious customer: Richard Head  Ph.d. You got it  that's Dr. Dick Head.
0,Then my dad would either bitch  or just leave the torrents running 24/7. Besides  I'm too cheap to buy a DD-WRT / tomato router. :(
0,Ah  I hate that. We get the mormons every now and then. Last time it was a really hot day  and my dad offered the guy some water. &gt;.&lt;
0,yeah in TX they'll shoot your ass - then ask Qs
0, have you googled yourself lately?  bad ass aint no joke.
0,that really sucks. I feel sorry for all retail workers over Christmas. I didn't have to do it last year and it was wonderful.
0,fuck! is this guy the new jesus? i just don't get it.
0,@shallomj i would resent these comments but i fucking agree with you
0,damn i was worried if you knew it was me
0,Shit. I have been pretending to be the wrong damn thing. Effin' Vonnegut always ruining my day... :)
0,"You're on. I hate year end ""popular"" ""Best Of"" ""In Review"" stuff."
